order_number,toothbrush_type,order_date,customer_age,order_quantity,delivery_postcode,billing_postcode,is_first,dispatch_status,dispatch_date,delivery_status,delivery_date
BRU00008592,Toothbrush 4000,2022-12-18 22:57:10.072156800,21,5,GL516DT,GL516DT,True,Dispatched,2022-12-19 06:33:51.127611600,In Transit,2022-12-19 07:35:02.424139200
BRU00008929,Toothbrush 2000,2022-12-19 02:13:03.198479600,94,6,GU27YW,GU27YW,True,Dispatched,2022-12-19 09:40:54.525807200,In Transit,2022-12-19 10:37:45.962703200
BRU00008643,Toothbrush 4000,2022-12-19 07:42:21.776972800,15,2,GL205BX,GL205BX,True,Order Confirmed,2022-12-19 08:50:21.731305600,,
BRU00009120,Toothbrush 2000,2022-12-19 03:52:55.801711600,74,7,BB79RW,BB79RW,True,Order Received,,,
BRU00008620,Toothbrush 4000,2022-12-18 20:47:59.464986800,30,1,BD175PY,BD175PY,True,Order Received,,,
BRU00009193,Toothbrush 4000,2022-12-19 07:53:24.608655600,37,1,EX13YH,EX13YH,True,Order Received,,,
BRU00008633,Toothbrush 4000,2022-12-19 14:35:51.679898800,34,7,BH207DR,BH207DR,True,Order Confirmed,2022-12-19 15:52:06.538943200,,
BRU00008724,Toothbrush 2000,2022-12-19 07:27:21.707080400,66,6,CH622BT,CH622BT,True,Order Received,,,
BRU00009182,Toothbrush 2000,2022-12-19 04:19:59.905337600,73,9,HU76DA,HU76DA,True,Order Received,,,
BRU00008573,Toothbrush 2000,2022-12-19 01:45:58.903442000,75,3,EN61NR,EN61NR,True,Order Confirmed,2022-12-19 02:33:54.494939600,,
BRU00009103,Toothbrush 4000,2022-12-19 16:57:55.908571600,40,5,HU91HW,HU91HW,True,Order Confirmed,2022-12-19 17:57:09.452972800,,
BRU00009017,Toothbrush 4000,2022-12-19 11:59:32.778500800,14,6,BN21AD,BN21AD,True,Order Confirmed,2022-12-19 13:01:19.340970400,,
BRU00008805,Toothbrush 4000,2022-12-18 22:11:29.999202000,38,5,HU192BL,HU192BL,True,Order Confirmed,2022-12-18 23:10:20.091486000,,
BRU00009077,Toothbrush 4000,2022-12-19 12:03:26.986380800,20,4,BN59SF,BN59SF,True,Order Confirmed,2022-12-19 13:05:20.973760400,,
BRU00009045,Toothbrush 2000,2022-12-18 12:36:20.090570400,67,1,HP124LZ,HP124LZ,True,Dispatched,2022-12-18 19:44:13.336609200,In Transit,2022-12-18 20:53:09.855117600
BRU00008637,Toothbrush 2000,2022-12-18 16:00:49.411870000,91,9,GU149PF,GU149PF,True,Order Confirmed,2022-12-18 16:56:15.340057600,,
BRU00009064,Toothbrush 4000,2022-12-19 17:38:05.752190800,36,3,G689EN,G689EN,True,Dispatched,2022-12-20 00:33:04.831052800,Unsuccessful,2022-12-21 00:57:51.127340800
BRU00008977,Toothbrush 2000,2022-12-19 07:37:43.984800800,69,3,DD76AE,DD76AE,True,Dispatched,2022-12-19 14:48:16.317096800,In Transit,2022-12-19 15:39:05.485020800
BRU00008583,Toothbrush 4000,2022-12-18 22:33:47.148100000,23,4,GL76JG,GL76JG,True,Order Confirmed,2022-12-18 23:23:00.265489600,,
BRU00008632,Toothbrush 4000,2022-12-19 04:18:06.347881200,24,1,BL47AN,BL47AN,True,Order Received,,,
BRU00008900,Toothbrush 2000,2022-12-19 08:38:01.600240800,88,8,BS324QN,BS324QN,True,Dispatched,2022-12-19 15:44:56.138062800,In Transit,2022-12-19 16:37:22.865536800
BRU00009125,Toothbrush 2000,2022-12-19 13:20:01.559514800,90,9,BL53DS,BL53DS,True,Order Confirmed,2022-12-19 14:21:27.794426000,,
BRU00009141,Toothbrush 2000,2022-12-19 10:41:19.833296400,89,6,BL25BB,BL25BB,True,Dispatched,2022-12-19 16:54:04.772164800,In Transit,2022-12-19 18:18:20.909294400
BRU00008647,Toothbrush 4000,2022-12-19 17:21:16.342000000,27,4,CV13JD,CV13JD,True,Order Confirmed,2022-12-19 18:30:59.940221200,,
BRU00009169,Toothbrush 2000,2022-12-18 18:26:59.724613599,62,6,DT96AP,DT96AP,True,Order Received,,,
BRU00009287,Toothbrush 2000,2022-12-19 03:39:32.793157199,72,6,EN88LZ,EN88LZ,True,Dispatched,2022-12-19 11:34:16.709769599,In Transit,2022-12-19 12:44:47.597083199
BRU00008687,Toothbrush 4000,2022-12-18 21:42:52.582470000,30,9,CT94FL,CT94FL,True,Order Confirmed,2022-12-18 22:43:54.677224800,,
BRU00008689,Toothbrush 4000,2022-12-19 07:52:50.082544000,24,1,HR96HE,HR96HE,True,Order Confirmed,2022-12-19 09:21:24.890041600,,
BRU00008951,Toothbrush 2000,2022-12-19 00:07:33.233122400,73,4,GL88NJ,GL88NJ,True,Order Confirmed,2022-12-19 01:06:56.503283600,,
BRU00009178,Toothbrush 2000,2022-12-18 15:02:45.370622800,64,3,DL120EA,DL120EA,True,Dispatched,2022-12-18 22:33:25.485311200,In Transit,2022-12-18 23:40:16.145256400
BRU00008823,Toothbrush 2000,2022-12-19 01:56:41.964520800,78,8,BB45HB,BB45HB,True,Dispatched,2022-12-19 09:10:34.945916400,In Transit,2022-12-19 10:02:26.497185600
BRU00008748,Toothbrush 2000,2022-12-19 08:18:27.203755600,84,9,CA255JS,CA255JS,True,Order Received,,,
BRU00009234,Toothbrush 4000,2022-12-18 22:33:37.965162400,8,8,HU69BG,HU69BG,True,Dispatched,2022-12-19 06:00:19.909189600,In Transit,2022-12-19 06:58:15.074120800
BRU00009175,Toothbrush 2000,2022-12-19 05:41:32.375837600,75,7,G732NL,G732NL,True,Dispatched,2022-12-19 11:54:05.983198400,In Transit,2022-12-19 13:05:37.652372000
BRU00008835,Toothbrush 4000,2022-12-19 14:41:44.120787600,35,9,GY12UD,GY12UD,True,Dispatched,2022-12-19 21:39:46.634262000,In Transit,2022-12-19 22:54:38.045659200
BRU00009114,Toothbrush 2000,2022-12-18 15:55:40.756532800,50,5,BL12LS,BL12LS,True,Order Received,,,
BRU00008608,Toothbrush 2000,2022-12-19 00:53:18.683167200,63,7,GU220NR,GU220NR,True,Order Confirmed,2022-12-19 02:02:41.054190000,,
BRU00008822,Toothbrush 4000,2022-12-19 09:35:11.448139200,21,2,GU12JE,GU12JE,True,Order Confirmed,2022-12-19 10:38:24.950630400,,
BRU00008984,Toothbrush 4000,2022-12-19 15:29:22.162631999,44,1,DT94RA,DT94RA,True,Dispatched,2022-12-19 22:51:44.864701199,In Transit,2022-12-19 23:50:33.611945999
BRU00008877,Toothbrush 4000,2022-12-19 00:57:48.121611600,17,2,BN114NE,BN114NE,True,Order Received,,,
BRU00009231,Toothbrush 4000,2022-12-19 02:06:36.898725200,1,5,BL17AB,BL17AB,True,Order Received,,,
BRU00009013,Toothbrush 4000,2022-12-18 14:18:01.692326000,28,7,HX59DT,HX59DT,True,Dispatched,2022-12-18 21:07:40.653964400,In Transit,2022-12-18 21:48:41.701052000
BRU00008679,Toothbrush 2000,2022-12-19 08:29:40.948901200,66,8,GU314HD,GU314HD,True,Order Received,,,
BRU00009055,Toothbrush 2000,2022-12-19 14:08:13.628842800,69,1,HR74DT,HR74DT,True,Dispatched,2022-12-19 21:35:20.088142800,In Transit,2022-12-19 22:16:42.381573600
BRU00009199,Toothbrush 2000,2022-12-18 20:47:54.816090400,86,9,HA03RX,HA03RX,True,Dispatched,2022-12-19 02:52:57.644134000,Unsuccessful,2022-12-20 03:07:00.143918800
BRU00008581,Toothbrush 2000,2022-12-19 10:46:36.260576400,87,9,IP214HE,IP214HE,True,Order Received,,,
BRU00008779,Toothbrush 4000,2022-12-19 15:16:19.407263600,25,6,DE722HP,DE722HP,True,Order Received,,,
BRU00008839,Toothbrush 4000,2022-12-19 06:12:30.923614799,48,8,BH232LD,BH232LD,True,Dispatched,2022-12-19 12:55:44.030978399,In Transit,2022-12-19 13:34:32.199261599
BRU00009090,Toothbrush 2000,2022-12-19 00:27:38.064648400,92,9,B276QG,B276QG,True,Order Received,,,
BRU00009102,Toothbrush 4000,2022-12-18 21:28:32.879677200,28,2,FK77WU,FK77WU,True,Order Received,,,
BRU00008802,Toothbrush 2000,2022-12-18 13:52:01.686221600,61,6,HU12BH,HU12BH,True,Dispatched,2022-12-18 21:32:10.281345200,In Transit,2022-12-18 22:33:17.829106400
BRU00008682,Toothbrush 2000,2022-12-18 14:34:04.374855600,84,8,G226QT,G226QT,True,Order Confirmed,2022-12-18 15:49:46.062452399,,
BRU00008990,Toothbrush 4000,2022-12-18 16:39:22.467020400,49,2,CM131PS,CM131PS,True,Order Received,,,
BRU00008645,Toothbrush 2000,2022-12-19 08:15:21.983426400,76,2,DE557JL,DE557JL,True,Dispatched,2022-12-19 15:18:40.771592400,In Transit,2022-12-19 16:35:55.495792799
BRU00008696,Toothbrush 2000,2022-12-19 07:46:53.836210400,65,1,CR77LG,CR77LG,True,Dispatched,2022-12-19 15:09:54.226064000,In Transit,2022-12-19 16:24:27.703492400
BRU00008814,Toothbrush 4000,2022-12-19 19:50:09.812804400,8,8,B658PU,B658PU,True,Order Confirmed,2022-12-19 21:13:36.594754800,,
BRU00008830,Toothbrush 4000,2022-12-18 21:52:10.603415600,22,5,EX320SU,EX320SU,True,Order Received,,,
BRU00009189,Toothbrush 4000,2022-12-19 07:46:02.254437200,43,8,EH89SL,EH89SL,True,Order Received,,,
BRU00009172,Toothbrush 4000,2022-12-18 23:59:54.348468400,27,1,DE553BQ,DE553BQ,True,Order Confirmed,2022-12-19 01:06:59.390719600,,
BRU00008671,Toothbrush 2000,2022-12-18 11:38:50.974119199,84,6,HA71LX,HA71LX,True,Order Confirmed,2022-12-18 12:51:54.703421599,,
BRU00009327,Toothbrush 4000,2022-12-19 04:29:42.619183600,25,6,CV91BL,CV91BL,True,Order Received,,,
BRU00008737,Toothbrush 2000,2022-12-18 13:23:38.714933600,62,6,EH68JS,EH68JS,True,Dispatched,2022-12-18 20:45:47.918356400,In Transit,2022-12-18 21:45:18.361877600
BRU00008621,Toothbrush 4000,2022-12-18 22:07:03.306638800,29,8,GL167HF,GL167HF,True,Dispatched,2022-12-19 05:10:03.752585200,In Transit,2022-12-19 06:40:58.455449200
BRU00008725,Toothbrush 4000,2022-12-18 19:02:53.390257600,25,9,G332TF,G332TF,True,Dispatched,2022-12-19 01:26:12.477668800,Unsuccessful,2022-12-20 00:31:46.009327600
BRU00008940,Toothbrush 2000,2022-12-18 17:14:23.673439200,76,3,BN85AZ,BN85AZ,True,Order Received,,,
BRU00008829,Toothbrush 4000,2022-12-18 21:09:09.211469200,34,3,G466SH,G466SH,True,Order Received,,,
BRU00009192,Toothbrush 4000,2022-12-18 23:08:27.862659600,34,2,AB421JA,AB421JA,True,Order Confirmed,2022-12-19 00:09:46.179417600,,
BRU00008673,Toothbrush 4000,2022-12-19 03:15:22.565230000,16,6,B462LJ,B462LJ,True,Dispatched,2022-12-19 10:55:07.927894000,In Transit,2022-12-19 11:52:14.976056800
BRU00009107,Toothbrush 2000,2022-12-19 14:01:19.498216400,72,3,E28PB,E28PB,True,Order Received,,,
BRU00008872,Toothbrush 4000,2022-12-19 06:30:05.644346000,21,3,HG41LL,HG41LL,True,Order Confirmed,2022-12-19 07:19:34.358552000,,
BRU00008971,Toothbrush 2000,2022-12-18 07:58:14.896956800,66,3,EH178LA,EH178LA,True,Dispatched,2022-12-18 14:48:55.472894000,In Transit,2022-12-18 15:59:19.264308800
BRU00008885,Toothbrush 4000,2022-12-19 16:11:15.599256400,42,1,HG50HS,HG50HS,True,Dispatched,2022-12-19 23:08:47.270756800,In Transit,2022-12-20 00:23:27.797104000
BRU00009299,Toothbrush 2000,2022-12-19 05:32:19.391865200,80,9,CR02HX,CR02HX,True,Dispatched,2022-12-19 11:35:48.302547200,In Transit,2022-12-19 12:26:13.944881600
BRU00009067,Toothbrush 4000,2022-12-19 22:34:16.221342400,27,6,DG64PX,DG64PX,True,Dispatched,2022-12-20 06:38:57.166213600,In Transit,2022-12-20 07:48:34.580786800
BRU00009332,Toothbrush 2000,2022-12-18 23:17:49.324302000,82,6,CA201EQ,CA201EQ,True,Order Received,,,
BRU00009094,Toothbrush 2000,2022-12-18 17:37:39.638802000,80,9,EN55TL,EN55TL,True,Order Confirmed,2022-12-18 19:16:13.434816000,,
BRU00008880,Toothbrush 4000,2022-12-19 09:03:12.065609600,26,3,CH73HB,CH73HB,True,Dispatched,2022-12-19 16:06:56.711459600,In Transit,2022-12-19 17:14:19.226094800
BRU00009160,Toothbrush 4000,2022-12-18 15:53:04.555399200,19,8,CA101QS,CA101QS,True,Order Confirmed,2022-12-18 16:42:07.743769200,,
BRU00009215,Toothbrush 2000,2022-12-19 01:06:39.238020000,93,4,CB42LT,CB42LT,True,Order Received,,,
BRU00008796,Toothbrush 2000,2022-12-18 16:34:25.421260800,88,7,FK218SS,FK218SS,True,Dispatched,2022-12-18 23:23:50.733949200,In Transit,2022-12-19 00:43:54.795007200
BRU00009111,Toothbrush 4000,2022-12-19 15:36:44.496215200,19,3,B901JP,B901JP,True,Order Confirmed,2022-12-19 16:54:18.447259600,,
BRU00009315,Toothbrush 4000,2022-12-19 03:33:04.086871600,30,7,CA72DB,CA72DB,True,Dispatched,2022-12-19 11:20:37.870858000,In Transit,2022-12-19 12:33:35.748306400
BRU00008655,Toothbrush 2000,2022-12-18 23:15:23.924675200,65,6,CW113BZ,CW113BZ,True,Order Confirmed,2022-12-19 00:40:51.379082800,,
BRU00009260,Toothbrush 2000,2022-12-18 10:58:16.090798000,60,7,DE61HP,DE61HP,True,Order Confirmed,2022-12-18 12:28:59.455710399,,
BRU00008654,Toothbrush 2000,2022-12-19 06:41:01.564762400,76,3,DE12PL,DE12PL,True,Order Confirmed,2022-12-19 07:39:19.407465200,,
BRU00009253,Toothbrush 4000,2022-12-19 12:17:42.419555600,27,3,DL179JE,DL179JE,True,Order Confirmed,2022-12-19 13:13:00.370557200,,
BRU00009271,Toothbrush 4000,2022-12-19 08:40:07.826799600,33,5,BS162NN,BS162NN,True,Dispatched,2022-12-19 16:25:46.940972400,In Transit,2022-12-19 17:38:01.295389200
BRU00008790,Toothbrush 4000,2022-12-20 00:10:45.526479600,22,3,BN246QN,BN246QN,True,Dispatched,2022-12-20 06:53:27.299760000,In Transit,2022-12-20 07:41:35.143818000
BRU00008702,Toothbrush 4000,2022-12-19 18:09:49.038793200,32,6,EH329QP,EH329QP,True,Dispatched,2022-12-20 01:06:19.523689200,Unsuccessful,2022-12-21 11:59:20.754441600
BRU00008894,Toothbrush 2000,2022-12-19 08:35:44.667393600,98,4,CM164EH,CM164EH,True,Order Confirmed,2022-12-19 09:40:01.447009199,,
BRU00009093,Toothbrush 4000,2022-12-19 07:59:07.762750000,27,6,DY130LJ,DY130LJ,True,Order Received,,,
BRU00009188,Toothbrush 2000,2022-12-19 12:53:21.222468800,72,4,CH65WY,CH65WY,True,Dispatched,2022-12-19 19:27:18.530195600,In Transit,2022-12-19 20:37:21.934205600
BRU00009059,Toothbrush 4000,2022-12-19 10:24:28.145073600,30,9,B913FD,B913FD,True,Order Confirmed,2022-12-19 11:39:31.537857600,,
BRU00009097,Toothbrush 4000,2022-12-19 14:46:09.442566800,40,9,HX29RU,HX29RU,True,Order Confirmed,2022-12-19 15:57:33.995339600,,
BRU00008603,Toothbrush 4000,2022-12-19 08:03:42.693922800,29,3,EX66DR,EX66DR,True,Order Confirmed,2022-12-19 09:11:22.933942800,,
BRU00008868,Toothbrush 2000,2022-12-18 18:26:24.414417600,68,7,BR51DY,BR51DY,True,Dispatched,2022-12-19 01:50:51.277135200,Unsuccessful,2022-12-20 13:39:34.127686800
BRU00009088,Toothbrush 4000,2022-12-19 18:27:05.249397600,26,4,BA51PD,BA51PD,True,Dispatched,2022-12-20 01:17:46.567791600,Unsuccessful,2022-12-21 11:21:49.413916800
BRU00009041,Toothbrush 2000,2022-12-18 12:43:26.731762800,81,2,DN67TE,DN67TE,True,Dispatched,2022-12-18 19:30:06.811356000,In Transit,2022-12-18 20:34:41.109885600
BRU00008697,Toothbrush 2000,2022-12-18 22:23:48.658347600,87,8,BB24AD,BB24AD,True,Dispatched,2022-12-19 04:49:07.428100800,Unsuccessful,2022-12-20 03:49:24.345066000
BRU00009021,Toothbrush 2000,2022-12-18 20:45:35.248679200,95,4,HD80AF,HD80AF,True,Order Received,,,
BRU00009049,Toothbrush 4000,2022-12-19 14:32:04.674550800,31,9,CW96QZ,CW96QZ,True,Dispatched,2022-12-19 21:20:12.401511600,In Transit,2022-12-19 22:12:08.969305200
BRU00009065,Toothbrush 4000,2022-12-19 09:10:18.778690800,40,2,BN246EG,BN246EG,True,Order Confirmed,2022-12-19 10:39:10.199752800,,
BRU00009136,Toothbrush 2000,2022-12-19 03:19:15.424689200,64,6,BB115JA,BB115JA,True,Order Confirmed,2022-12-19 04:13:21.590895200,,
BRU00009230,Toothbrush 4000,2022-12-19 11:58:15.254858400,27,2,BD194BL,BD194BL,True,Order Received,,,
BRU00008722,Toothbrush 2000,2022-12-18 13:33:14.726815200,75,5,BL69HX,BL69HX,True,Dispatched,2022-12-18 20:23:01.713717600,In Transit,2022-12-18 21:22:34.255462800
BRU00009181,Toothbrush 2000,2022-12-19 01:12:41.527686000,103,9,BN12PE,BN12PE,True,Dispatched,2022-12-19 07:38:02.692638000,In Transit,2022-12-19 08:38:08.267551200
BRU00009237,Toothbrush 4000,2022-12-19 00:52:39.256807600,9,2,DY51AU,DY51AU,True,Order Confirmed,2022-12-19 01:48:02.189269600,,
BRU00009084,Toothbrush 2000,2022-12-18 17:12:47.596806000,79,7,IP224LU,IP224LU,True,Order Confirmed,2022-12-18 18:19:27.348193200,,
BRU00008958,Toothbrush 4000,2022-12-19 06:18:15.312641600,26,7,CF374NJ,CF374NJ,True,Dispatched,2022-12-19 12:47:05.831547200,In Transit,2022-12-19 13:55:22.200746000
BRU00009216,Toothbrush 4000,2022-12-18 21:11:40.102737200,18,5,BA127ED,BA127ED,True,Dispatched,2022-12-19 04:20:54.798650000,Unsuccessful,2022-12-20 09:10:28.140623600
BRU00008953,Toothbrush 4000,2022-12-19 11:29:28.413920800,21,9,DG88AL,DG88AL,True,Order Received,,,
BRU00008888,Toothbrush 4000,2022-12-19 08:48:08.128878800,31,8,BR67DX,BR67DX,True,Dispatched,2022-12-19 14:59:58.034212400,In Transit,2022-12-19 15:55:31.459544000
BRU00008584,Toothbrush 2000,2022-12-18 13:05:28.843607600,83,5,CT34LJ,CT34LJ,True,Order Confirmed,2022-12-18 13:50:36.256385600,,
BRU00008698,Toothbrush 2000,2022-12-18 09:28:07.717730000,66,3,DT49JE,DT49JE,True,Order Received,,,
BRU00008960,Toothbrush 2000,2022-12-18 22:50:22.757915600,55,1,EN34UF,EN34UF,True,Order Confirmed,2022-12-18 23:42:58.261538000,,
BRU00008649,Toothbrush 4000,2022-12-18 15:21:28.413110400,17,2,CV212QT,CV212QT,True,Order Received,,,
BRU00008750,Toothbrush 4000,2022-12-19 05:42:06.775408400,-2,9,B31DB,B31DB,True,Order Received,,,
BRU00009239,Toothbrush 2000,2022-12-19 03:41:02.205731600,74,7,CF644PX,CF644PX,True,Order Received,,,
BRU00008678,Toothbrush 4000,2022-12-19 13:53:19.441893600,29,8,DA14LB,DA14LB,True,Order Confirmed,2022-12-19 15:10:00.017962800,,
BRU00008797,Toothbrush 4000,2022-12-19 10:16:49.534503200,30,9,B955BN,B955BN,True,Dispatched,2022-12-19 16:55:55.895800400,In Transit,2022-12-19 18:05:27.889482800
BRU00008604,Toothbrush 4000,2022-12-19 05:23:00.322502400,24,8,B401PA,B401PA,True,Dispatched,2022-12-19 12:07:48.061809600,In Transit,2022-12-19 12:59:56.221930800
BRU00009174,Toothbrush 4000,2022-12-18 18:35:32.630555200,33,1,BN18JA,BN18JA,True,Order Received,,,
BRU00009002,Toothbrush 4000,2022-12-19 03:33:48.164482400,23,1,GU341AY,GU341AY,True,Order Confirmed,2022-12-19 04:30:59.592902000,,
BRU00008815,Toothbrush 2000,2022-12-19 01:31:14.986659600,81,4,B314QF,B314QF,True,Order Received,,,
BRU00009009,Toothbrush 2000,2022-12-18 22:12:33.177537600,87,2,GU212DX,GU212DX,True,Dispatched,2022-12-19 05:16:06.220530000,In Transit,2022-12-19 06:01:58.346679600
BRU00008782,Toothbrush 2000,2022-12-19 04:11:35.533900800,79,3,CF426NP,CF426NP,True,Order Received,,,
BRU00009177,Toothbrush 4000,2022-12-19 06:29:10.223219200,14,5,DL19RZ,DL19RZ,True,Order Received,,,
BRU00009240,Toothbrush 4000,2022-12-18 16:56:54.291070000,10,6,DE231RA,DE231RA,True,Order Confirmed,2022-12-18 18:11:15.993280000,,
BRU00009029,Toothbrush 4000,2022-12-19 11:04:32.473205200,34,1,GL75QU,GL75QU,True,Order Received,,,
BRU00009046,Toothbrush 2000,2022-12-18 13:01:09.381443600,61,3,DE42EE,DE42EE,True,Dispatched,2022-12-18 20:20:10.916783600,In Transit,2022-12-18 21:39:05.541880400
BRU00009210,Toothbrush 4000,2022-12-19 08:05:51.838471200,25,3,DH98QF,DH98QF,True,Dispatched,2022-12-19 14:53:55.439677200,In Transit,2022-12-19 16:00:00.930307200
BRU00008957,Toothbrush 4000,2022-12-18 15:33:06.948337200,40,2,HP136QP,HP136QP,True,Dispatched,2022-12-18 23:03:18.798446400,In Transit,2022-12-18 23:59:07.172403600
BRU00009022,Toothbrush 4000,2022-12-19 07:26:03.844498000,35,5,CH654ET,CH654ET,True,Dispatched,2022-12-19 13:54:35.449896400,In Transit,2022-12-19 15:00:19.845293200
BRU00008685,Toothbrush 2000,2022-12-18 17:40:21.035256800,65,2,CW122NT,CW122NT,True,Dispatched,2022-12-19 00:51:19.579631600,Unsuccessful,2022-12-19 23:04:13.731638000
BRU00009020,Toothbrush 2000,2022-12-18 12:43:10.638944800,65,7,CF145EL,CF145EL,True,Order Confirmed,2022-12-18 13:33:38.194675600,,
BRU00008854,Toothbrush 2000,2022-12-18 23:04:51.600362800,64,4,BD61TA,BD61TA,True,Dispatched,2022-12-19 06:22:19.184540800,In Transit,2022-12-19 07:12:59.947325200
BRU00008870,Toothbrush 4000,2022-12-18 06:13:36.671850000,37,4,BS45AL,BS45AL,True,Order Received,,,
BRU00008770,Toothbrush 2000,2022-12-19 02:39:13.894039600,70,5,E181EE,E181EE,True,Order Confirmed,2022-12-19 03:45:27.928783600,,
BRU00009074,Toothbrush 4000,2022-12-18 19:18:09.223794800,34,6,B114RA,B114RA,True,Dispatched,2022-12-19 03:19:01.890102800,Unsuccessful,2022-12-20 03:53:20.354025200
BRU00009275,Toothbrush 4000,2022-12-19 04:41:30.252251200,35,1,B95JN,B95JN,True,Dispatched,2022-12-19 12:32:23.163865600,In Transit,2022-12-19 13:27:17.195038000
BRU00008804,Toothbrush 4000,2022-12-19 10:08:08.351407600,31,5,EH93EW,EH93EW,True,Dispatched,2022-12-19 17:15:52.618888000,In Transit,2022-12-19 18:19:47.260372000
BRU00009095,Toothbrush 2000,2022-12-19 05:15:08.579693600,83,7,BL25ES,BL25ES,True,Order Confirmed,2022-12-19 06:14:39.743240000,,
BRU00008785,Toothbrush 2000,2022-12-19 09:06:28.171387999,99,8,GU33HL,GU33HL,True,Dispatched,2022-12-19 15:53:38.089408399,In Transit,2022-12-19 17:08:52.937500399
BRU00008715,Toothbrush 2000,2022-12-18 17:07:29.527954400,77,6,BH212DU,BH212DU,True,Order Confirmed,2022-12-18 18:10:50.904686000,,
BRU00008863,Toothbrush 2000,2022-12-18 20:34:51.003998400,64,7,DG34LA,DG34LA,True,Order Confirmed,2022-12-18 21:39:25.255476000,,
BRU00008806,Toothbrush 2000,2022-12-18 13:45:56.576672000,86,1,CB98DP,CB98DP,True,Order Confirmed,2022-12-18 14:50:18.445848800,,
BRU00008816,Toothbrush 4000,2022-12-18 13:32:04.768573200,22,8,DL116PL,DL116PL,True,Dispatched,2022-12-18 20:22:53.786694000,In Transit,2022-12-18 21:09:44.627040000
BRU00009235,Toothbrush 4000,2022-12-19 02:17:17.188511600,22,8,CV350QB,CV350QB,True,Order Confirmed,2022-12-19 03:42:25.758914000,,
BRU00008718,Toothbrush 4000,2022-12-19 13:52:43.090489200,1,9,AL95PB,AL95PB,True,Dispatched,2022-12-19 20:59:10.368042000,In Transit,2022-12-19 22:07:25.148013600
BRU00009056,Toothbrush 2000,2022-12-19 07:11:15.589335600,72,6,BL64HF,BL64HF,True,Dispatched,2022-12-19 13:32:52.391851200,In Transit,2022-12-19 14:29:41.175810000
BRU00009062,Toothbrush 4000,2022-12-19 15:13:21.701615600,10,8,CR09LR,CR09LR,True,Order Received,,,
BRU00008836,Toothbrush 4000,2022-12-20 03:14:36.992393200,31,4,EH52LP,EH52LP,True,Dispatched,2022-12-20 09:44:55.232956000,In Transit,2022-12-20 10:34:40.937351200
BRU00009112,Toothbrush 4000,2022-12-19 03:25:41.664013600,32,4,CF717JN,CF717JN,True,Order Confirmed,2022-12-19 04:42:05.755312000,,
BRU00009089,Toothbrush 2000,2022-12-18 13:59:44.643247200,86,9,CA39WZ,CA39WZ,True,Dispatched,2022-12-18 22:09:37.095502800,In Transit,2022-12-18 23:17:03.593484000
BRU00008935,Toothbrush 2000,2022-12-18 20:46:08.938203200,62,1,AL35EW,AL35EW,True,Order Received,,,
BRU00009204,Toothbrush 2000,2022-12-19 06:18:51.953075200,64,2,BD72JN,BD72JN,True,Dispatched,2022-12-19 12:35:07.661590000,In Transit,2022-12-19 13:34:31.307162800
BRU00009091,Toothbrush 2000,2022-12-18 09:19:07.958609600,60,4,BH119DA,BH119DA,True,Dispatched,2022-12-18 17:16:32.642142800,In Transit,2022-12-18 18:10:37.105415600
BRU00008572,Toothbrush 4000,2022-12-19 15:19:11.531054800,32,4,HA37EA,HA37EA,True,Dispatched,2022-12-19 22:31:12.944555200,In Transit,2022-12-19 23:15:39.414691600
BRU00008619,Toothbrush 2000,2022-12-19 02:55:40.447197600,67,8,B377LF,B377LF,True,Dispatched,2022-12-19 10:19:47.991192000,In Transit,2022-12-19 11:12:10.026987600
BRU00008642,Toothbrush 2000,2022-12-19 12:24:41.858269200,63,7,HP235RR,HP235RR,True,Order Received,,,
BRU00008818,Toothbrush 2000,2022-12-18 16:32:08.264270400,88,2,CM29PH,CM29PH,True,Order Confirmed,2022-12-18 17:48:10.706428799,,
BRU00008993,Toothbrush 2000,2022-12-19 06:06:29.016001600,74,4,DN123AQ,DN123AQ,True,Order Received,,,
BRU00009220,Toothbrush 2000,2022-12-19 00:49:14.494676000,70,9,IP119FJ,IP119FJ,True,Order Confirmed,2022-12-19 02:06:15.257291600,,
BRU00009007,Toothbrush 2000,2022-12-18 14:26:24.329086800,92,3,DH23PA,DH23PA,True,Dispatched,2022-12-18 20:58:03.489128400,In Transit,2022-12-18 21:42:59.587020000
BRU00009104,Toothbrush 4000,2022-12-19 00:19:33.288999600,17,3,CV378NW,CV378NW,True,Order Received,,,
BRU00008775,Toothbrush 4000,2022-12-18 20:39:36.583622000,28,9,BH13PR,BH13PR,True,Dispatched,2022-12-19 03:59:14.072410400,Unsuccessful,2022-12-19 16:52:55.682073200
BRU00009185,Toothbrush 4000,2022-12-19 04:59:21.263824400,22,4,CA26RZ,CA26RZ,True,Order Received,,,
BRU00008905,Toothbrush 2000,2022-12-19 10:29:02.143355600,73,6,CF53DH,CF53DH,True,Order Received,,,
BRU00009040,Toothbrush 2000,2022-12-18 13:37:21.757120400,71,7,IP279GU,IP279GU,True,Order Confirmed,2022-12-18 14:55:27.642494000,,
BRU00009001,Toothbrush 4000,2022-12-19 02:25:03.997468000,16,8,G733HR,G733HR,True,Order Confirmed,2022-12-19 03:28:30.550286800,,
BRU00009323,Toothbrush 2000,2022-12-18 21:25:50.293033600,78,1,B151HS,B151HS,True,Order Confirmed,2022-12-18 22:38:41.917469200,,
